# timestamp tx ty tz qx qy qz qw
1645868422.755061864853 0.935949512054 -0.067267324119 0.024079511161 -0.000634350763 -0.003492282100 0.063357166177 0.997984604620
1645868422.855862855911 0.959930097648 -0.056756185660 0.026576984200 -0.001399985391 -0.001323870152 0.064463573593 0.997918200600
1645868422.956679821014 0.996621568558 -0.043915457834 0.018715186734 -0.000718346196 -0.003152888287 0.066090717106 0.997808378591
1645868423.057441473007 1.024186305635 -0.031644398853 0.032475911253 -0.000752225899 -0.001989844775 0.067292279096 0.997731037829
1645868423.158314704895 1.053716451657 -0.028923829358 0.025029313241 -0.000892000028 -0.002605923041 0.069360679574 0.997587845571
1645868423.259004116058 1.092153370707 -0.019545385214 0.040678146668 -0.000285032876 -0.001422041396 0.071061358252 0.997470891765
1645868423.359514951706 1.124062758914 -0.020315155220 0.055395808027 -0.000413893510 -0.001900056351 0.072814501188 0.997343605231
1645868423.450098276138 1.157717896114 -0.021098744320 0.060365258263 -0.001093692068 -0.002334788469 0.074401386787 0.997225042929
1645868423.560826063156 1.184043570560 -0.012889780468 0.048096450816 0.000868040194 -0.002382969776 0.076059994191 0.997100017674
1645868423.653867006302 1.218820499864 -0.013205826316 0.054589379511 0.000871653035 -0.000812816459 0.079479487057 0.996835789229
1645868423.774761199951 1.250791503181 -0.007416754277 0.053688672919 -0.001030548664 -0.002544589696 0.081802681239 0.996644763381
1645868423.855434894562 1.286471108783 0.002437125774 0.044747717890 0.001583960949 -0.001098623228 0.083582993300 0.996498955005
1645868423.956333637238 1.320119279614 0.008490675877 0.015311879478 -0.000108328108 -0.002518497894 0.085735304630 0.996314760993
1645868424.056941270828 1.356185143997 0.014770540268 0.031515003112 0.000363627068 -0.001619047110 0.088917888304 0.996037577404
1645868424.157752275467 1.385388218492 0.026078623005 0.025365408293 0.001645736811 -0.001329846175 0.089483874377 0.995986023640
1645868424.258567094803 1.411567796026 0.041987401506 0.023444005028 0.000785297531 -0.000652553692 0.091595027646 0.995795816617
1645868424.359306335449 1.442515680229 0.048213726634 0.035505973513 0.001927677358 -0.000209196731 0.094109456921 0.995559968266
1645868424.399534940720 1.464054400683 0.054500594426 0.043582293994 0.001495802362 0.000357080052 0.094162240193 0.995555677796
1645868424.460046768188 1.496083992033 0.052653682708 0.062812248794 -0.000495765706 0.004550732814 0.095860769562 0.995384226270
1645868424.553959369659 1.532928914883 0.054596886205 0.031499178085 -0.001985380628 0.000797548614 0.097281895786 0.995254567903
1645868424.654537916183 1.558324943557 0.062839476623 -0.024312850252 -0.000868063344 -0.002102078350 0.096019202457 0.995376883644
1645868424.755167484283 1.592967549314 0.072552556196 0.006179175520 0.001376169588 -0.001386292673 0.097317219464 0.995251497435
1645868424.855845928192 1.633945504448 0.078759668550 0.031890022917 0.001603544724 0.002557542361 0.097458981960 0.995234964446
1645868424.956432580948 1.668450880187 0.079834579760 0.046590640246 -0.000825268828 0.000875868000 0.098638662932 0.995122588409
1645868425.057065248489 1.697187977291 0.085158770366 0.056780405830 0.002057946990 0.000702238913 0.098444241247 0.995140192676
1645868425.157822132111 1.719817993117 0.098986558960 0.052136340999 0.001394746567 0.001276426129 0.099366084724 0.995049147844
1645868425.258543252945 1.738792408996 0.108362281153 0.044211961893 0.001639765324 -0.000263468513 0.100244915635 0.994961405605
1645868425.359146833420 1.763691888067 0.110916422228 0.040458386936 0.001450502721 -0.001140105597 0.101264870944 0.994857789895
1645868425.459702253342 1.787120358162 0.110260325016 0.029932238320 0.001547415682 -0.002391485999 0.102099100627 0.994770154332
1645868425.553873300552 1.814195960103 0.111527661138 0.028642503660 0.002448349861 -0.003493791139 0.103622285283 0.994607571356
1645868425.654720783234 1.843144641252 0.104690953982 0.039556551253 0.002942805212 -0.004571988352 0.104492783600 0.994510781739
1645868425.755615472794 1.870626182613 0.117586314950 0.036277404014 0.003840070972 -0.004922362253 0.106019423770 0.994344460430
1645868425.856381893158 1.897487212374 0.125478107612 0.054394907980 0.005178456979 -0.005362766257 0.107305853935 0.994198108041
1645868425.956963539124 1.927307765184 0.131715087132 0.039921033125 0.005321219088 -0.005982411983 0.109203648616 0.993987152082
1645868426.057732820511 1.957418818279 0.135001279084 0.050987487948 0.005852187876 -0.005903909283 0.111319040696 0.993749951915
1645868426.158439397812 1.989691224243 0.141196213517 0.060509454489 0.005982546583 -0.007341994869 0.113490305013 0.993493963200
1645868426.259055137634 2.012026557468 0.156961416653 0.043467702358 0.004240008766 -0.007047691497 0.114953908167 0.993336776409
1645868426.359588623047 2.047461492542 0.176301570221 0.033196021276 0.005143985203 -0.006997787088 0.116586143617 0.993142608848
1645868426.463555097580 2.083949981901 0.183351982216 0.033528666497 0.004918388992 -0.005826335064 0.118175765703 0.992963419100
1645868426.564232349396 2.120425965665 0.193812126637 0.033219399456 0.003555459372 -0.005406637783 0.118469117840 0.992936652106
1645868426.654803752899 2.158352118241 0.201217627189 0.040880577605 0.003146650191 -0.004442371261 0.119536810154 0.992814844243
1645868426.755604743958 2.196790567338 0.207601478370 0.041775076721 0.002990904272 -0.003071545731 0.120801482478 0.992667427656
1645868426.856530189514 2.225054688788 0.213647433433 0.033765828643 0.002433120697 -0.004749189518 0.120907077489 0.992649486846
1645868426.967170715332 2.252755094396 0.229030631176 0.029068388363 0.004206976609 -0.003164963079 0.122812611684 0.992415914205
1645868427.067858457565 2.281846475824 0.238746150921 0.027750932287 0.004048512393 -0.000904455675 0.123774245382 0.992301732180
1645868427.158582925797 2.318530403288 0.240628006682 0.035287687712 0.002732800964 0.000556240752 0.124727697441 0.992187091171
1645868427.269322395325 2.349772439342 0.250472117583 0.042922577234 0.000617119656 0.003029115851 0.123801286762 0.992302214558
1645868427.353245735168 2.381627675373 0.261514208382 0.049250033380 -0.000078619931 0.005011626239 0.126610009542 0.991939908918
1645868427.453962326050 2.406086326015 0.270856342480 0.034952522674 -0.002373394101 0.005144074084 0.125650218333 0.992058429799
1645868427.554645299911 2.429745714415 0.280313551874 0.029737083030 -0.002430773282 0.006747220001 0.128676789699 0.991660652722
1645868427.697847604752 2.464059941212 0.284284100137 0.002181913829 -0.003575554140 0.005884678547 0.129033210333 0.991616365639
1645868427.758417606354 2.480461562875 0.297627508823 0.010472574354 -0.001508587419 0.006291740724 0.129624064656 0.991542101993
1645868427.859002113342 2.493806312385 0.304349137155 0.028461417673 -0.000372647571 0.005940379747 0.131737565932 0.991266758620
1645868427.959504365921 2.510081948192 0.302122163865 0.041115989174 0.000206723902 0.007237523320 0.131806396223 0.991249035024
1645868428.053740024567 2.527689413399 0.300888910398 0.036630572213 -0.000519165837 0.006571805963 0.132786928965 0.991122683289
1645868428.154439926147 2.547333143326 0.304870539051 0.040666633090 -0.000127362516 0.005528763282 0.133542628121 0.991027639892
1645868428.265309333801 2.569260600775 0.314808490146 0.036578235021 0.001801820943 0.004482509325 0.134692570887 0.990875659152
1645868428.356023788452 2.602514089769 0.321031863715 0.038454814293 0.001041159322 0.004145945622 0.135144227080 0.990816716153
1645868428.456634283066 2.636650105257 0.337035698846 0.039490693191 0.000050544684 0.004120424126 0.136166082859 0.990677453780
1645868428.557183265686 2.666448375646 0.352172995590 0.038446042100 0.001255978549 0.003488777121 0.137158661372 0.990542150826
1645868428.647681951523 2.693195231903 0.365553382481 0.026226632544 0.001128104940 0.002537802083 0.138417413643 0.990370085645
1645868428.798766851425 2.721593994704 0.363549172682 0.028637416237 0.002044701167 0.002067000272 0.138805303469 0.990315421689
1645868428.859153032303 2.743222880440 0.373159092491 0.027739711286 0.001902835756 0.002021402340 0.139834754020 0.990170962368
1645868428.959760189056 2.762443353774 0.386561677782 0.025228428242 0.002989532590 0.001933803500 0.140382611323 0.990090927914
1645868429.063209295273 2.786804106474 0.387959725414 0.045788757281 0.002973566868 0.000769217051 0.140661620594 0.990052965602
1645868429.164027929306 2.809674316959 0.396102358654 0.055485232309 0.003339837556 0.000840230225 0.141280308802 0.989963642688
1645868429.264609336853 2.838254107077 0.401595993266 0.049772419659 0.002741224911 -0.000654549921 0.141751973252 0.989898194427
1645868429.355317115784 2.870676434807 0.403828309708 0.054444233613 0.002691002940 -0.001967756556 0.142275000014 0.989821555033
1645868429.456001043320 2.887917861238 0.428457521230 0.042337194800 0.002268145602 -0.003067085359 0.142602540834 0.989772682918
1645868429.556649923325 2.923540482965 0.439173192342 0.025318948115 0.003970896811 -0.000038491328 0.143337115583 0.989665954650
1645868429.667379379272 2.957380767316 0.448317353597 0.033934752466 0.002596113695 -0.000528384686 0.143493353218 0.989647734593
1645868429.758021116257 2.986849371627 0.459843756698 0.039082051800 0.002023991671 -0.001436615402 0.144077119809 0.989563349736
1645868429.858757734299 3.018445917263 0.469906468229 0.040127730458 0.002897460709 0.000056175612 0.143524600424 0.989642506484
1645868429.959351539612 3.048633568035 0.478936003376 0.041280115308 0.003228672316 -0.000437359788 0.144713759754 0.989468196624
1645868430.053162574768 3.077458342105 0.490205668476 0.034478930107 0.003779871992 -0.001187208675 0.144414552181 0.989509343170
1645868430.153905391693 3.112011867577 0.492988763176 0.032791144326 0.003174973878 -0.000925816256 0.145678297955 0.989326486005
1645868430.254553079605 3.141566896921 0.511660561746 0.024473536084 0.003591043773 -0.000670477228 0.145623049525 0.989333403010
1645868430.355251312256 3.177513853596 0.520990341004 0.029219283548 0.004476912109 -0.001156889824 0.146717375053 0.989167645408
1645868430.455957412720 3.209306320972 0.535706150842 0.026814376793 0.004392669866 -0.001234684776 0.146871589826 0.989145043008
1645868430.556613683701 3.245073933399 0.552867993728 0.028344286142 0.004088236202 -0.001652053455 0.147522453081 0.989048877903
1645868430.657243490219 3.283667549604 0.564686682661 0.039921136189 0.002989720417 0.000270380615 0.148929209034 0.988843303645
1645868430.757986783981 3.321455265453 0.579158968567 0.042135897081 0.003390848177 -0.000456791027 0.147907077138 0.988995343782
1645868430.858747005463 3.356581338590 0.593912749881 0.027787884204 0.004401015899 -0.001715256206 0.149177023893 0.988799223552
1645868430.962767839432 3.389584563583 0.607910080559 0.039599112015 0.003219152737 0.000213469385 0.149057602259 0.988823251494
1645868431.053332090378 3.422561991516 0.614078415025 0.036601507196 0.004910725949 -0.000311041365 0.149036012410 0.988819526015
1645868431.164190053940 3.458470167798 0.626386943792 0.048548769197 0.003452896147 0.000751707503 0.149841238767 0.988703755231
1645868431.254724502563 3.498376695855 0.625908036074 0.053573639420 0.004318537597 0.000175267617 0.149185554480 0.988799772375
1645868431.456328153610 3.531613309850 0.641097303387 0.044307706369 0.004322796309 0.000114029019 0.149867590237 0.988696619710
1645868431.557013988495 3.570033695318 0.650253847879 0.039869934834 0.004619137128 0.000818924943 0.149964631144 0.988680232603
1645868431.657774448395 3.603957588296 0.663252748305 0.023148395007 0.004460440797 0.000526689995 0.150131738111 0.988655798687
1645868431.758517742157 3.637891775974 0.674558416011 0.023847759527 0.005428260145 0.000944869127 0.150251397101 0.988632469062
1645868431.859121084213 3.667970413820 0.691650471638 0.033958084789 0.005496154577 0.000762513549 0.150586920968 0.988581200555
1645868431.959825992584 3.702453052428 0.703017012840 0.035010026829 0.005676756296 0.001748024780 0.150828822496 0.988542050270
1645868432.063363552094 3.736598784264 0.715994502510 0.040004112315 0.005262134269 0.001041344244 0.150647917272 0.988572926276
1645868432.154150485992 3.772048154747 0.731182448592 0.042015544755 0.004152809577 0.001684164891 0.151142926759 0.988501761987
1645868432.264894962311 3.809384798368 0.743833847390 0.039467520841 0.005137918727 0.001087147623 0.151806194798 0.988396326947
1645868432.355478048325 3.853049726858 0.752560511159 0.045067393547 0.004152802623 -0.000150995166 0.152467844739 0.988299695311
1645868432.456233978271 3.885980590663 0.772902198130 0.037075087458 0.003649925867 0.000749162473 0.152902654759 0.988234230820
1645868432.556772470474 3.925585772118 0.789861355503 0.027028082439 0.003473818856 0.001684464238 0.153607507759 0.988124399417
1645868432.657506227493 3.968686321109 0.802409174642 0.031502370228 0.003375031446 0.002272626642 0.154178415246 0.988034645447
1645868432.758451938629 4.014604376940 0.803857082264 0.060166770165 0.001470237949 0.001240200857 0.155079328618 0.987900147858
1645868432.859128236771 4.038933615872 0.824838037298 0.040345096715 0.003788785575 -0.000442312659 0.155143898432 0.987884517665
1645868432.962642669678 4.081662375235 0.836375869431 -0.003917831153 0.001864968101 0.001566578375 0.155641239428 0.987810645982
1645868433.053204298019 4.116953908192 0.856975659096 -0.003245215600 0.003711857975 0.002524755862 0.155531050479 0.987820803615
1645868433.153866529465 4.156499739833 0.872471007157 0.033362475353 0.001200998620 0.004253235529 0.156351993652 0.987691511390
1645868433.254661560059 4.195969927425 0.881741443675 0.061606348042 0.000222528846 0.004508611481 0.156083563627 0.987733539002
1645868433.355399608612 4.224860193207 0.897479748074 0.061273232891 0.000058060184 0.002228940515 0.156545128110 0.987668290125
1645868433.456073999405 4.253805847912 0.909487676815 0.048195352691 0.000588123193 0.001628764361 0.156354097316 0.987699548188
1645868433.556649684906 4.284026607520 0.925816422966 0.042919342595 0.001252601317 0.002682162232 0.156834992772 0.987620383567
1645868433.657346248627 4.317956767344 0.930286953333 0.030758183119 0.000836434955 -0.000384521327 0.157819023588 0.987467623932
1645868433.758156299591 4.353406025862 0.941860520264 0.027146862179 0.002640517607 -0.000587151826 0.157001166170 0.987594712795
1645868433.858860254288 4.388136320389 0.956151022502 0.017455796251 0.001991132819 -0.000308418164 0.157696057127 0.987485642344
1645868433.962898969650 4.418947673497 0.967735521592 0.029469682102 0.002094969527 -0.000102762263 0.158303006782 0.987388352466
1645868434.003161668777 4.448421110315 0.979028585547 0.036130155854 0.001577126002 -0.000890279106 0.158088869057 0.987423227171
1645868434.154078960419 4.478991669368 0.987869514220 0.047143690756 0.001825716630 0.000000422317 0.158491241243 0.987358695312
1645868434.204423666000 4.507837480927 0.997833463057 0.052148254811 -0.000138850658 0.001361978901 0.159715805374 0.987162087627
1645868434.355546712875 4.534929448847 1.012173312000 0.034083429179 0.001267341240 -0.000116224106 0.158403999067 0.987373563256
1645868434.456182003021 4.570356673588 1.022039601230 0.040811821695 0.000676518344 0.000352275449 0.160292039214 0.987069339200
1645868434.506556749344 4.608029754421 1.032344131037 0.027405268102 0.001310624818 -0.000671082954 0.159184909634 0.987247687490
1645868434.657551527023 4.639726380667 1.051609222715 0.026439511824 0.001404360170 0.000091886537 0.159953814919 0.987123496034
1645868434.758178710938 4.673263734620 1.059460559581 0.050131944076 0.001842271859 -0.000902323710 0.159470180944 0.987200614483
1645868434.858827829361 4.704592311096 1.071930978532 0.047819870783 0.000561213773 -0.000950239903 0.160113530899 0.987097988705
1645868434.962057828903 4.732621938471 1.082144617051 0.027136033618 0.002448669705 -0.000647226121 0.160792576273 0.986984970772
1645868435.052546739578 4.762098237506 1.090171128033 0.038425885014 0.002004818216 -0.001400380473 0.160634970217 0.987010854034
1645868435.153246164322 4.792730171112 1.103915823420 0.037279179866 0.001649365324 -0.000925753581 0.161699382762 0.986838250266
1645868435.264028549194 4.831730776466 1.110918518830 0.034516072211 0.000751387942 -0.000415776934 0.161492125029 0.986873627218
1645868435.364738225937 4.861949297620 1.130921089033 0.033000834705 0.001586794956 0.000648805618 0.162194746100 0.986757277891
1645868435.455368518829 4.894458726527 1.148811714492 0.027407137740 0.001713970801 0.000487721799 0.162401793949 0.986723102878
1645868435.556159734726 4.928859225373 1.165030167931 0.040087384419 0.001929956142 0.001815693455 0.162590977488 0.986689998209
1645868435.656775712967 4.968273210396 1.173277579215 0.031960956005 0.001113848023 0.000281110958 0.163158660997 0.986599174772
1645868435.707090616226 5.006795558857 1.181538154756 0.053331217978 -0.000195651574 0.000422251470 0.163653582615 0.986517758746
1645868435.858211040497 5.039963221103 1.198502359588 0.047385489728 -0.000798292831 -0.000432100463 0.164688891984 0.986345144904
1645868435.961994647980 5.068709369124 1.216818243849 0.044095875588 0.000278116336 0.000089826491 0.165336816962 0.986237117300
1645868436.002285003662 5.103812143153 1.225948639750 0.026681498665 0.000295971399 0.000901455268 0.166638376801 0.986017622133
1645868436.062690496445 5.134038828689 1.247067614271 0.021863488614 0.000552924611 0.000284416542 0.167134545715 0.985933900934
1645868436.163196563721 5.170835426342 1.260226608090 0.012961775177 0.000363851627 0.000258659171 0.167911049117 0.985802049243
1645868436.263956069946 5.213028617369 1.270417710601 0.032652177084 0.000137305681 0.002645110575 0.168624076635 0.985676876728
1645868436.364717721939 5.251514106092 1.285076081610 0.036430984332 -0.000050256759 0.002755745035 0.169495075281 0.985527180142
